startLatitude,startLongitude,endLatitude,endLongitude,distance,duration,encodedPolyline
-36.855805,174.758995,-36.848546,174.773322,2059,566,vk}_Fwrsi`@??@@DBt@BjA?x@I|@KbAKl@m@N{AJyAHyA@wAEuA@oAQaAqAc@uAiBViC\gCK_By@_AaAu@s@y@_AgAs@}@{@}@u@aAu@_Ae@e@s@k@g@Sm@w@}@q@u@w@_@c@y@u@m@m@o@m@q@i@w@}@y@_Ay@gAw@eAw@gAu@gAy@{@?S??k@\y@d@aAB]oAWwA[uAk@c@e@H??
-36.852452,174.763915,-36.853022,174.77352,1616,445,xv|_Foqti`@?@????Fk@n@O^Sl@Qz@UZ_A`@i@f@WTSLK|@c@dAc@`@Qn@[jAg@CeAo@eAy@o@g@cAw@kAo@}@w@u@y@{@u@u@u@o@{@w@u@u@w@_A{@gAp@g@~AOzAYpAKvAIlBKjAq@cAcBy@mA{AyAqA{A{@}@c@e@????
-36.859877,174.753985,-36.844421,174.766916,2328,677,fe~_Fmsri`@A@e@Zw@d@w@Ci@qA[aB]wAY}AW}A_@wA[sAWuAUsAWoACyAL}Ac@a@kAHoAJmAPkAAeAs@wAiBsAcBsAcBmAkBgAcAAE????????k@s@e@y@SqAu@oAq@eA{@w@aAc@cA_@mAa@k@KKG???A??IMi@C{@Ya@Yc@k@iAq@kAg@mAOcA_@iAYyBa@e@?kACgAYmAKkAUmAWmAc@cAk@m@a@[O??
-36.852541,174.774088,-36.848961,174.774336,427,110,jw|_Faqvi`@B@YXg@j@q@He@Au@OsBUmBiAoBi@kBFaAN????
-36.860817,174.769667,-36.860879,174.772658,414,179,bk~_Fmuui`@??HCZDBIPeAJc@d@Wj@Ix@WBeABESo@gBeAqAs@A_C?s@??????
-36.851841,174.770153,-36.853099,174.767207,1833,940,~r|_Fmxui`@??????????????????Kc@s@gAy@_Aq@{@a@c@k@g@}@a@y@L_An@u@v@u@x@k@v@i@j@e@p@Er@BG@HDB?IIp@TfAZtAj@Xf@Pb@H{@Qy@UCB??f@^j@Xj@`@f@b@g@rATt@VXd@Xn@GKs@@iAt@e@Q?LoAdABfAZdAj@z@`@`Af@\nAf@Tr@`Ap@NOUd@a@b@U?B?DE@DE@B@?@E?ADC@AFJ?XCg@EECZe@@i@f@PR_@Io@o@Pi@TN??LHf@Nh@GBC??????????
-36.852402,174.76564,-36.870753,174.782082,3756,1120,nv|_Fg|ti`@@A?@b@Nv@RbAl@dAz@v@a@j@e@Zi@n@GR^@DBADFFXDB@CKWICIFB?DBA@??D@?JGEBBBCFI@G@ECAD?F?CJ?@CFJIr@}@jAWtAInAh@l@`@x@f@r@n@h@x@l@h@p@t@j@t@z@n@t@Qd@e@n@kAt@}AdA}BhAyB`AqBl@Yl@C\Hh@f@f@f@z@t@`A|@jAfAjAdAn@aA^eC^mC^qCZmCTqBR}APuA\cCVsBd@oC`@uC\yC`@uCb@sC^uC^uCZmCXyBLqAd@g@fALbANfATfAJt@k@p@EfAT`AAfAP~@T`ARdABt@}@l@cAp@w@r@w@v@y@YkA{@oAmAgBcAeBr@sA`@e@f@y@p@_A??
-36.853313,174.757706,-36.857517,174.761453,749,241,d||_Fujsi`@??\Lj@c@^yA|@_AlBWt@G@Al@AdBMpAW~@Bx@M|@EfAIr@i@LaBJ}AFuAAyAGc@a@MSK??
-36.849238,174.765908,-36.860141,174.767379,1569,688,vb|_F}}ti`@??@AL?n@Rj@@Z?ZPr@Rf@X`@^`@Rt@Ez@b@|@\|@^b@|@d@`@j@Ql@Yp@MR[AA@?x@Ur@[d@Y^QdAUhAk@bAc@TGVG`AEbABBAXO\A`@b@PTf@f@v@t@n@r@n@t@l@t@n@|@z@p@^_@l@eAx@}AfAwB^w@z@cBt@_B\w@?????A??????????L[?SQOUWCE????
-36.853016,174.763504,-36.848758,174.767101,663,343,jz|_F{nti`@???A?@A???_AYKB????????A?????????UAm@YeAYaAYgA]aAe@e@k@s@m@eAOkAg@qAi@S_@Ls@Rs@Dq@Hs@c@g@aA_@i@k@@G??
-36.843765,174.75128,-36.840358,174.756022,3554,1123,n`{_Fobri`@BB??????????EJc@z@_@v@g@hAc@jA]hAc@~@[rAYpAUrAEtAKpAYlAk@|@gAd@o@v@}@`@}@ZaAX}@Eg@~@Ut@e@z@i@fAi@fAm@nAi@dAc@`Aq@j@eASeAOeAQaAOeAOeAScAIw@Mw@A]TA???JOXA@Ap@Cx@HdANdARdALbAPdARdANdAPt@Qf@iAx@Kf@[j@gAp@gAb@cAl@qAj@eAh@cAp@w@bAYz@w@|@k@r@k@b@}@LwAJyALwAXsAZqAXmAj@qA^iA\}@j@cAj@iAf@iA\sAJuA_@u@m@g@aA_@YaA[q@cA[cAYw@WcAYu@_@{@SiAUgAg@o@Ou@UGeAb@}@VmADI??@@??????
-36.846346,174.766868,-36.847778,174.764692,1855,972,tp{_F}cui`@??KGq@s@TwARqADwAGwAKyAIwAq@o@m@e@SwA\sAh@}@x@]|@e@r@a@z@c@r@m@p@s@l@u@j@s@FE????D??@??@??????????????@??????@??@??@????@??????@@ADKHKJIH[T{@v@q@`@B~@`@bA@p@o@Ze@h@Mh@EZT_@g@\QlANh@BF?A??BLAjAZjAMpBJ|AOrAYvAa@rAYvACdA^Dx@^dAVj@p@Vm@xB`@c@lB[jAWF??
-36.848821,174.765104,-36.857763,174.766034,1143,420,b`|_F{xti`@HQxAS`@TdB^Zd@dAVt@ZVLb@EPDh@Vh@P|@Xh@Fj@_@r@[l@]r@]l@]|@[v@_@`@MTSt@o@jAe@f@Qt@g@`Ai@h@Jp@x@JF????X]b@o@z@gA~@a@pAf@\v@Nl@JJ??
-36.849251,174.773494,-36.848029,174.772895,153,64,xb|_Fimvi`@?AOM_@NcAZcA^{@x@??
-36.853978,174.765315,-36.853626,174.765005,1581,563,j`}_Fgzti`@?@?BIa@c@{@w@v@I?_Ac@}@i@gAUiAYcBDiAB{@Uw@Bo@McA]cAc@g@MUI_A]u@iAy@aAe@Zq@h@?BPI\[l@Oh@p@f@l@r@l@l@DD^At@Q~@YhAPt@p@Hz@b@~@`@`AZn@^p@Bn@Vr@Xt@Xj@Fx@Yf@OZQZMZMTK\E\Wj@]PK??
-36.843534,174.762789,-36.844543,174.761346,215,102,`_{_Fmjti`@@???@?Ez@U~Ab@h@|@Z~@^|@X@B??
-36.844366,174.759723,-36.843849,174.763354,423,326,hd{_Fgwsi`@?EBq@QIGGa@MWGQCe@[Yc@c@u@OW????????CGQc@Bi@Ha@????????DOLaAPgARiAHqAV}@B?J?FD@@??
-36.846041,174.765954,-36.844321,174.767069,226,163,vn{_Fe~ti`@??A?{@]y@i@eA[]_@ME?A??WG{@q@SI??CF???UAA??
-36.846161,174.769469,-36.844342,174.767026,472,273,no{_Fetui`@?ACB@dAJz@Qt@m@HmAa@y@q@kAa@]jASjAW|@o@TC@????H?XP????????????Ej@M`AJj@??
-36.844439,174.766855,-36.84028,174.755986,1179,353,vd{_F{cui`@?DECe@MgA]}@Mq@Ta@n@SvAO|A]xAWzAWxAOh@Kr@KjAKfAa@fA]pAWvASvAYxAWxAWpASrASzA_@rAWzAQrAYxAWvAWxAUvAKt@?X????
-36.853116,174.756711,-36.847405,174.761879,1000,240,~z|_Fmdsi`@BBVUl@q@X{AP{Af@yAUu@wAmAeBgAeBeAeB}@mAcAmAs@qA_@sAYiA[_@]o@UgB`@sB]{@gAaAO}@M??
-36.849695,174.774332,-36.870381,174.805101,4636,1344,pe|_Fqrvi`@????t@?bBFv@kBl@}A\y@LS??????????????Jg@\aATw@Ru@R}@Vs@Vu@Tu@Na@@o@l@m@b@u@r@a@p@c@h@?p@i@x@g@v@_@jAo@z@i@v@]f@]??NIr@_@LGJI@?@AHGLEPMJKRGl@]t@[t@[p@Wv@i@p@e@p@c@r@g@v@g@r@g@j@m@_@mAi@gASyAl@_Bp@{Av@yAn@{Ap@}AfAiBlAsAbAaA~@aAzAk@dB[bBQ|Af@nAd@~Al@~ARjAqBdAwBz@}BEmCu@aCIoC?gCIqCCsC[iCq@gCo@_Ca@qBMiAQu@K{@G}@I{@C_ADgAFU?]?a@Bg@RgBLgBLwC?oBBQNmAn@}B|AiBzAgBjAwBXaCTaBPyBbAqB~Ac@bBlA~@nAb@h@z@b@hADrARrA^rA^fA\HF????????????????
-36.840317,174.756035,-36.847605,174.760722,3670,2998,~jz_Fg`si`@A??????????@?XGRA{@J?GN?????????????KJcATwAVwAVyAXwAXwAPkAJ_@f@FXH[G_@Y????????MQa@[EAp@l@FLp@R@Hq@[CE?????????AA?BG?????????????????????????????????A????????????????????????????AC@??????CF_@D[Fe@Jc@RiAJyAXyAZcAPkARqAXwAMmAiAEmACeACK@RDr@@lADjA@|@d@HC??????Hm@RcARo@P{@TuARqAVw@R}@@W???????CXk@t@JhAf@r@PHA`@Rd@y@ZuA^Yt@Dh@Ph@?t@P~@?v@RbARh@Jr@NR[z@Pd@@hAf@fA`@r@RX\B@^L`@Fn@Rp@Nt@Zj@RfAT|@j@z@`@p@Xv@HVXR|@Tr@AF????B@????????@???????????????????????????@?Rg@U^Ex@a@I^o@LD??????????B@G@UaA]{@{@[aAa@aA][O@COD_@MeA[_AWaA[o@Cc@TQ^MXSt@WlAG^CB????A??@????EPi@LA@Ij@Qx@Sf@Kd@Sx@Kh@ERBF???A?A??A??A@DKn@_@Pg@LIj@???????B?????@????@??AA????????@???????????????@??????A????????@??????????????????????A?LU???AB?A???????j@RM`AKh@??
-36.84993,174.763803,-36.850903,174.757002,818,263,`g|_Fwpti`@?I@@F?BEr@Nl@n@l@FdANfAf@VNWjBg@dAWv@X|@Tn@l@`Ap@p@^fAa@jAADKz@UpAIhA_AhCe@vCc@lB??
-36.84384,174.757437,-36.842998,174.766433,1213,360,~`{_F_isi`@D@n@PfA^bAPZ_@RgAd@qAEuAo@w@iA_@gA]cAc@s@aAs@cAg@iAt@w@g@kAQiA\qARyARoALyALsA_A_@gA]cA_@e@m@@K@CNgAXuAXwATkA?cAPw@????
-36.841431,174.755785,-36.843358,174.762118,1025,363,|qz_Fu~ri`@?@??CAcAWw@WWYD{@PsA`@oANoALqAVcAm@}@PwAVeANiATwATiAXsATkAPoAn@k@^sATwAXoAt@T`AVF^WfAA`AEz@??????PBr@DH_@??
-36.855863,174.76571,-36.848774,174.77336,1112,327,bl}_Fu|ti`@?A????EAmAQm@V{@a@_@}ABwBQ{Ay@q@}@}@q@u@w@u@s@u@}@w@{@m@}@y@}@iA}@eAs@iAw@cAw@}@y@cAs@iAk@o@o@cAm@o@w@gAeAg@q@HEAA???
-36.857643,174.764454,-36.867376,174.770022,1522,401,fw}_Fytti`@@?D@j@r@r@r@n@Z`@k@n@}@t@}AfAyBfAwBdAcBd@k@DEd@w@XyBXsARuA\o@xARvBd@fB\pBb@`@c@PiA\cAVyAfBNxB\`BRx@@VwAJ_BH_A?A??RB~@LfAFfARdAP@@??
-36.844072,174.766463,-36.856033,174.75864,1687,431,lb{_Fkaui`@dAgBR\bAj@dAZ|@X|@p@fAL~@VdAZnBMd@?~B^Kz@~@`@|@Hn@_@r@Bj@l@zAFf@t@fA\~@Zl@n@|@X`AT`ARz@t@v@|@p@bAZl@d@Xj@bAf@n@l@t@n@v@z@dAt@lAz@fA|@nA~@lAz@lAx@fAe@d@??
-36.852446,174.768867,-36.850294,174.764899,507,159,xv|_Fmpui`@?@SZu@`Aa@h@QLLfA^fAIxA[rAu@fAu@`As@v@El@S|@]t@k@Uu@I??
-36.851067,174.761338,-36.854367,174.759223,414,126,dn|_Fkati`@?@PR~@^z@h@ZT~@t@vAt@zAt@rAv@vAx@bA^DA??
-36.852004,174.763927,-36.867464,174.77801,2774,795,~s|_Fqqti`@@@t@V~@^v@\l@b@lANbANZXD@FCl@[z@Xl@Vx@`@t@Jl@Vv@b@fAz@l@ZD?|@P~@l@bAd@t@VViBLkB`@}A`@oB@O??@Gl@_Ah@eAt@}AhAwBdAuBhAyBb@iAAE?A??????????????Pc@b@mAReBT_BN}AP{ARmAPgAd@m@fA@fAq@vAWlBi@hBe@dBs@^iCXuBXwC^_C`@kC^yCVgCVeB\{AJwAXkAfABp@RdAP~@\`AWz@a@BO??
-36.844389,174.766927,-36.844456,174.766245,89,69,ld{_Fidui`@??@VT|@Qx@?PDY@???
-36.846173,174.766269,-36.849052,174.776657,1239,344,po{_Fe`ui`@??QC?e@DqAPeBNwALkAVuAYsA?iBy@{@_Ao@Mm@??A?_@w@EuANoAj@wAn@}Al@gA`@Y??@Av@s@zAuAzAiAdBaA~Ak@hBW^gBV_CuAaBBaAHK??
-36.851419,174.764057,-36.857479,174.761781,786,359,jp|_Fkrti`@@?B?b@Hx@Jb@Rr@R~@^f@Cp@Bp@Ax@Vp@`@J?p@H\Jj@\d@Rv@Rp@\l@Ft@Lx@Rh@K?F\Lz@fAz@Pt@Tt@P\PAB@A????k@KKE??
-36.85348,174.764549,-36.858699,174.755,1181,361,f}|_Fmuti`@@?R|@f@|ATfAn@tANt@Y|ASt@A|@n@bA~@lAx@lAp@~@~@xAbAlAhAjAzA?z@GdAI|@IF?????@???d@r@ItA?zARfAX|A\xA\pA^pARtAXdAJT??
-36.850282,174.764909,-36.861144,174.752101,1880,734,fi|_Fuwti`@@A????DJbA`@\P??A???????????A?l@p@z@d@r@Z|@V`A`@|@~@r@r@r@~@^dAp@z@Z^??????TZd@t@n@`Av@hA`ApAt@nAfAtAbAlAnA`A|AK`AGdAK~@GB???????????A??DT`AAr@EzARvA^rAXjAZxA`@nAPtALh@Jd@RpAZrAZrAb@x@n@x@r@~@PL\n@t@`Ar@dAv@dAt@J`@iA?Y????
-36.857334,174.76663,-36.851846,174.76419,691,287,hu}_Fmbui`@????QMiAIGH]f@_@l@a@l@W?????????EFe@Jm@u@_ATaAd@o@Zy@d@{@d@k@Tm@\_A^cAVgAt@mAj@{@Zo@DI???
-36.85447,174.76316,-36.85784,174.766027,1022,367,lc}_Fwlti`@?@?????@]ASaAUiAScANi@?a@Uq@[e@@MAWWuAEeBVcANeATcAAoAPkA`@Zn@^r@t@z@Xr@h@h@d@h@p@n@r@n@p@p@c@`AaBdBTjAfBPv@CIPY
-36.845217,174.770765,-36.857073,174.765309,1733,1040,ri{_Fi|ui`@A????????@?????????????????????????@????????JN^Z??????ZLRp@RZh@n@^fBTxAN~A?bAK~@e@bBLv@x@Lh@E`AFpA@h@P|@V~@Nn@Rh@JVB`@DPCDH?@J@h@JVZj@LPB\B\Db@B^Hd@Xr@z@VFv@TnAZdA\NJ^v@LfAp@]p@_@r@]ZW??AA??????ZMnAq@p@]`@YpAm@RE??LCh@KZU`@PXLjADp@NHF@ATJx@f@p@XHB??JCd@E@A??????
-36.85103,174.761399,-36.853122,174.760196,724,421,|m|_Fwati`@??f@L`Ah@f@l@`AA~@r@bB`AbB~@zAbApAp@p@d@\p@@^A????????????????@HAi@}@_@@AI??@A??@A@C?A??????CGe@_@{A}@}@_Au@a@A?????
-36.839532,174.755472,-36.843121,174.766437,1083,341,`fz_Fu|ri`@NEv@a@x@o@\mARmAVuAVsAPoAToAPcAHs@XsARaAPiALy@NuARkAf@cAPoAPmA\sAf@kATgAAuAHs@??????Lu@ViAZuAPsAVmAFeANM??
-36.849319,174.765289,-36.852473,174.763902,397,225,fc|_Fazti`@??DXjARp@Hz@X|@Ph@P@J??????`@b@z@h@r@`@n@X|@Pl@VBA??DKRW?D??
-36.855889,174.765713,-36.848284,174.763108,1025,629,hl}_Fu|ti`@?A????GCg@Og@NECEKCYWDq@PWJA?i@Xc@Z{@h@a@Re@TeATm@Zi@f@cA^aA`@a@JOTA?GCYEc@A_@Mi@We@YUGA?????????????c@TY\Of@Yr@e@R}@OeAYmAs@u@Wc@@??UIOJCDAFEPU|@Qp@Kv@GVEL??????
-36.844493,174.76684,-36.842706,174.763906,576,324,`e{_Fwcui`@BDCAa@Iy@QeAC_A\Ar@Mj@Ij@KX????KdAMrAK~@c@bA]vASlAUr@@HVDXH?????A??WA[E???CFw@Va@TG??
-36.845536,174.761484,-36.84505,174.756974,445,143,rk{_Fgbti`@AAFJPzANxALtAN~AF|@EtAUn@?nAs@h@s@n@[nAOpA??
-36.843078,174.767268,-36.849349,174.750094,2298,707,f|z_Fmfui`@????JF@dAEzAYtA[zAYzAWpAUtAAp@??f@PbA\fA^bAb@UrAQvAUzAEj@|@X|@X`A\t@j@QhAUpAIhAWvASvA|@f@fA\dA`@VnAKdA]pAYrAS\???????????^JjA[xAWzAWvASrAt@d@\p@hAZl@Vl@KTt@b@bA`An@hAAjA@hAEfACn@X?fAf@@zAbAhA|Az@nAx@lAv@dA{@xAo@b@AD??
-36.853307,174.763592,-36.858029,174.763524,1345,410,d||_Fmoti`@??YOu@WiA]mA]aA]}@K}@_@sA@OE_@IbA?pAh@~@Z`ABdATbA\z@VbA^~@V`A`@l@Vp@`@t@Pt@\|@Pp@Zn@d@j@f@r@SdAb@~@Lp@V`ALp@VNk@DqAT_Bb@uBQS??
-36.851949,174.770559,-36.845191,174.770718,989,338,ts|_F_{ui`@???@MAa@c@MWa@c@m@eAq@qAkAiAi@s@e@g@w@_Au@cA{@u@aAYoANcAb@aAr@u@v@u@bAaAp@eAh@q@X{@j@g@NGE????A???MZUpASrAo@n@m@o@??
-36.857605,174.76609,-36.871195,174.771976,2445,729,`w}_Fa_ui`@?????@UUkAuAcAGWx@g@j@Ud@h@n@l@p@p@r@r@z@r@t@l@t@j@`Ax@p@d@Mr@uAjAyBhAyB`AmB`AsBXu@????????LW\aAVwARwANyAJyAJmA^sAHk@j@_@bA_@dA_@fBWjBg@|A_@xAc@B?????v@`@tBd@~ATjA\\@????f@FXuANgAPwAP{AXe@l@Cr@Lp@TjAVhB^lAZlBd@tBh@hALr@cA~@o@z@LT?@???
-36.851569,174.770505,-36.846143,174.774448,1159,272,hq|_Fuzui`@?@??HGd@Ke@u@u@aAk@u@u@eA}@cA_@_An@{@v@}@`Ac@jACdA[]u@_BQwB_@aBoAiBSoBc@wBTiBl@eB~@mALmAe@}@o@y@W??
-36.853688,174.768221,-36.864258,174.762625,1454,555,p~|_Fklui`@??DB?????A^Ql@Lz@p@t@t@v@r@r@t@n@t@r@r@j@r@l@x@\\p@x@n@p@p@l@h@n@f@h@n@n@^r@l@t@B@????@@p@b@FDr@VZDRZn@X~@d@t@^|@d@dAh@~Av@p@VND~@h@b@P??`@J|@RbATtANbAb@xA@~@mAZqB?QBKBm@??
-36.844481,174.766535,-36.845906,174.771475,675,418,~d{_F{aui`@JUr@C^i@N{A\o@bAPhANb@V?F????????????????@CNoAPkADoAKsADaB]kAiAo@SEKm@??????@????A@C@?B?@???AMJiBJmANc@NG??
-36.844658,174.761351,-36.852307,174.757839,916,377,bf{_Fmati`@???P\Dz@Vf@X?B????????@@???@ZDx@Pf@Lp@Xx@Xr@Vv@Tv@Tl@X@???B?vAVrBp@lBl@hBp@nBr@xAf@pA^BBx@p@bAZzAj@TN????
-36.856675,174.759147,-36.852636,174.765088,834,251,fq}_Fussi`@??@A?@??????BP}@TeAIs@}@_AuAaAoAw@sAyA}AwAwBoAcBgAuAq@gAu@cAw@aAs@q@BcA?oAl@o@h@u@D???
-36.849919,174.764832,-36.855712,174.765331,738,242,~f|_Fewti`@NC^Lp@`@`@B?ABIZq@bAo@h@s@f@i@j@i@h@@t@C|Ab@|Ar@fAnA~@Bv@@jAdA|Aw@x@e@r@I`@_@HG??
-36.843487,174.766975,-36.854272,174.763145,1290,425,x~z_Fsdui`@A@@???IJNA~@W|@Jz@Nb@RXVfChA??dAHjAAv@P`AX~Bj@??d@?xB`@t@d@bAh@`BE`@b@dBPVt@`AZ|@b@f@\x@Nx@Vz@Vz@T~@@bAV|@J|@Z~@Zh@L??XLd@P??????
-36.843573,174.751072,-36.851258,174.758976,1396,628,h_{_Feari`@????DE?@@???PT`Af@t@\j@mAx@gAd@iAXyARqAF]?????A??????????B]h@[bAShA?lA?lA@jAGp@[?yA?{ADwA?{ADyAViAj@o@????j@?Nt@t@Kv@Or@MbASzAK~Ak@n@w@b@{BZ_BNy@Nu@?E????????????????DORqA??
-36.842686,174.763926,-36.843709,174.769269,1021,532,xyz_Fqqti`@??GIIH]YCK?A????CQ?iAOy@McAOaAOaAUaAEW@}@h@ErJoA`AJ`@AJ[T}@T{@c@a@k@[k@[OMFGNIRRAEGCAAA@FARw@Pe@d@\Xw@??????@??AMSECYQASi@a@m@JgA?OR????
-36.844307,174.766733,-36.85396,174.766968,1726,623,|c{_Facui`@AH?@Q]\}B\wARsAVqA\eA~@Nj@gAZ_AJ}@?ALYJwAJiAVkAp@o@`A_@|@[t@WRC????FEt@i@h@[h@o@f@_@p@{@lAg@~@Iz@Fn@t@j@t@d@l@?@???@??P\Rd@l@f@n@x@j@v@r@z@l@z@p@z@n@v@r@r@p@x@n@n@v@l@x@r@p@v@p@t@VZ??HN`@n@@n@I|AIl@????
-36.85398,174.76632,-36.849094,174.764897,1977,897,j`}_Fo`ui`@DF??OR?Z??CBDBTn@WxAc@\e@^W|@SRo@X}@DYp@eAPo@Si@U_AIy@a@UIGHs@N]FKg@}BsAKRo@Qy@Yc@GA?A?}@EoAa@{@s@o@EeA_@e@?YZu@e@kAm@}@a@w@Uw@E[AIc@I}@GAQH??IFPhBg@aA_@La@GC@I@IGBCBI[BO@C@CAI?BAHA??@???????H@dAXpBNbATXPtAf@tAPx@ZrA@Pl@lALl@Xz@V|AKGHEb@Nj@AA??
-36.853219,174.75664,-36.846248,174.749542,1229,386,r{|_F_dsi`@???A??c@Z_Ap@{@p@eAx@oA|@u@^IZgAlAkBl@o@W??a@NoADCtAQr@i@x@aBV}Al@Qf@???????????@QvBDhCLvCF`CBhBORkBQeAKqA?}ACo@p@?@??
-36.851229,174.766049,-36.854086,174.767696,415,180,do|_Fy~ti`@??DDZBb@SP@t@BZo@^i@h@q@j@i@j@e@j@g@l@e@n@g@f@e@p@UTTIh@?F??
-36.846171,174.773068,-36.848128,174.831879,6627,1178,po{_Fujvi`@??MIiAYcAYy@BGU??????MEYS???????CZmAn@cBbAaBdAyBl@mC`@aCb@oCb@mC`@aCd@mCd@qCd@oC^}BNqCMoCEcCBuC?yCCoCFwCDwCRcCLuCAsCJwBb@_Dn@iCv@sBlAmBxAaBnA}AxAeBpA{AxAeBvAiBjAsB~@oBz@cCt@gCd@qCXaCRsCDwCAgCMuCYqCc@{Bc@qC{@iCYcC[sCe@oCc@}ByAgBw@wBg@mBPqCVqB\gCTuC^oC|@oB\gCg@iCk@oB_A}BmAqBoAyAcByAmBeAgBn@kBbAkB`A}A`AwBZwBPiBOo@}BVsCReCNqCJuCDeCGuCi@mCg@_CqAiBiAmBTaCl@kCf@iCl@{Bv@aCjAoB|Ai@`Bi@fA_@r@s@^wAXyAVoAXyAVuA@sAAc@????
-36.85425,174.763107,-36.851118,174.760115,507,220,`b}_Fmlti`@?@??I@m@`@CtAc@nAg@Vm@f@cAl@_AJ}@Hs@LUb@c@x@WxAQ~@????????[f@aAa@CE??
-36.853007,174.76354,-36.84745,174.760369,938,385,hz|_Fcoti`@????E@eAOiA_@iAUgAIm@Om@?CGc@i@????????UMk@GkBaCQbAk@Lu@jAeAYw@Dc@|@OhAg@|@Gb@KXW^MpAQpACd@??????Il@]lAWjAUlAIR??
-36.850194,174.76578,-36.852481,174.75954,1390,754,th|_Fc}ti`@@??AB@??ICi@QYMk@Qm@TWbA_@j@@@h@N??????i@O??KRIPWnAMp@AHKh@SbAMt@?@??????????????????????ERM|@a@lAIh@Dv@QjA_@rA]xAU|AMnA?B??????????Px@|Ad@rBn@lAZXLvAh@xAf@zAf@zA`@f@NADGPAA??H[TgALcAH[\yAt@OlAj@NL????
-36.845909,174.761106,-36.8414,174.756909,891,301,|m{_F}_ti`@NAA@CL????AB_@ZSbATjBLbBNnAOv@BZM`@m@|@iAd@y@^_AUgA_@gA]cAa@_@pAY~AeAQcAYaAWq@Ue@f@k@bBc@lA??
-36.846837,174.766019,-36.849467,174.762936,523,189,vs{_Fs~ti`@A@D?t@X`APjAZ~@HL`@c@hAOjA[bAM`A\b@n@Tr@Th@Xz@n@v@`@TN^H??
-36.844269,174.766512,-36.857421,174.764418,1588,532,tc{_Fuaui`@????`@@p@Xt@Tt@@z@Vv@T`A@lALhARbAHbATfAPdANfA`@~@b@v@Br@b@D???NLf@NVRt@AdAVp@R~@Lx@Xx@`@t@Zt@Up@c@p@Yb@Wr@SXe@PA~@H|@a@n@i@x@q@t@s@hA]lAH|AVp@Zn@Xp@j@l@x@d@v@d@\?B??
-36.843732,174.752913,-36.839122,174.743881,2373,1476,h`{_Fulri`@?@???????@?????????????A@????????????????????????????A??????????B?JD?AA?????NBLH????TJVr@S`AB`@M\If@k@LCT^KMd@_@p@Yl@Sn@[j@Wi@Ny@Hf@[l@Sx@Yt@MLN^Kf@UTOl@On@Mr@Mp@Un@Gx@Cr@Ev@El@LML{@H}@Ly@Ly@Jy@Jw@Nw@Nm@QROr@Op@U~@Oz@Mv@I|@C|@Gn@Gj@Ud@?B??A@OVW\[\_@Za@T[Le@Xe@DSNa@T[Pa@C]JUh@Yj@Sf@Q`@Ub@Eb@X]d@q@Z_A\o@K\a@x@c@x@_@z@_@v@Cj@Q`@Q\Q\UXOHb@Yh@eAJw@ZeAf@{@`@aAb@{@Gg@[r@a@v@]LSb@Qb@UBSb@Q^EF???????????????????????????@???????????????????????????????A?@????????????????????????????????????????????????????????????
-36.849662,174.771671,-36.85264,174.769743,402,171,je|_F}avi`@??\Uz@S~@Jt@l@XRPV`@\d@r@f@n@V\FLv@Lp@d@b@l@j@j@LH??
-36.850635,174.764665,-36.849593,174.765168,125,56,lk|_Fevti`@@?q@YmAk@y@OWM??
-36.855557,174.759334,-36.877766,174.736475,3999,840,fj}_Fytsi`@????????@@f@r@fAPvAIx@IbAK`AIZy@LsADu@HqA@yA\o@fAZbA\fAb@lAf@~@^~@ZpAx@`@hCNvCb@pC|@dCx@|Bt@fB~AxAbAdBr@`CvAfAx@fB|@xAfAnBbAbBfAfBxAjBxAhB|AjBxAjBvAfBrAnBnAtBz@rB|@`Cl@nC`@vCh@nAbAE^Dd@jBh@hC`@lBd@zBb@rBl@fApA@pA@pA@rA@|@?@KTAz@zBVlCPzCLxCTnCTdCl@hA|A\~@RpBj@rBd@rBb@rBb@dAJ\SRyAD_A?Q????
-36.856902,174.766075,-36.847122,174.766516,1221,328,rr}_F__ui`@??_@Yw@C]f@m@r@kAA_BAaBp@eBfAyAt@gAd@qBt@uAp@iAd@eAQgA_@gA]y@q@}@m@iAYeAi@aAKaAUgAWkA]_C_@e@?w@o@CeAAUA@B???
-36.849964,174.76568,-36.848758,174.764705,207,251,fg|_Fo|ti`@@?KEa@M]YYC???A??MHOx@S^??????A???????SJa@RGXKd@Kb@AL????
-36.850909,174.765377,-36.856,174.765668,712,201,dm|_Fszti`@DBNHVUl@s@l@i@z@EtAH~A^vA~@x@pAl@Qx@e@R~@p@nArAs@bBo@~@_@t@Wn@e@_@_@??
-36.843749,174.76276,-36.845216,174.768256,532,175,l`{_Fgjti`@??@CNgA?w@Em@VgAFuAJkANu@BWZqAZ{ANoAp@Yd@kALkAZaBPiAAE??
-36.845725,174.768696,-36.847721,174.765744,458,157,xl{_Fkoui`@??@?r@\ZRFdAY|ACtAIhAYbA~@j@f@d@j@XbA^t@FpAO??TP??
-36.845657,174.768478,-36.85419,174.765068,1144,484,jl{_F_nui`@?@ELQfAJ|A^t@bAv@hA?lAXlAZx@Tt@Pz@NdAN~@Nt@Z\[Na@L[DK????D?l@L^Nb@Rj@Nv@VhAVfA^XP????????`@Gx@Kl@HlAHtAn@bAv@h@|@\L????DNl@Pj@W^_@??
-36.842745,174.756939,-36.841303,174.758092,211,66,dzz_F{esi`@?A??o@OwAs@qAa@w@UOgB??
